x,y,z
-0.17059820212157104,0.16557622225894927,1.4264264264264264
-0.17608986950086408,0.16046749209116534,1.4294294294294294
-0.18142860875405836,0.15517681946776257,1.4324324324324325
-0.18660839870890925,0.14970878104863028,1.4354354354354355
-0.1916233551416545,0.1440681525346025,1.4384384384384385
-0.1964677373493278,0.1382599045693432,1.4414414414414414
-0.20113595459941047,0.13228919842445352,1.4444444444444444
-0.20562257244967647,0.12616138147148007,1.4474474474474475
-0.20992231893120303,0.11988198244472453,1.4504504504504505
-0.2140300905876281,0.11345670649900293,1.4534534534534536
-0.21794095836387115,0.10689143006671191,1.4564564564564564
-0.22165017333765447,0.10019219551880937,1.4594594594594594
-0.22515317228731688,0.09336520563450613,1.4624624624624625
-0.2284455830895461,0.08641681788471119,1.4654654654654655
-0.23152322994081978,0.07935353853446334,1.4684684684684686
-0.2343821383965051,0.07218201656979394,1.4714714714714714
-0.23701854022172905,0.064909037454682,1.4744744744744744
-0.2394288780483186,0.05754151672393002,1.4774774774774775
-0.2416098098322797,0.05008649341801461,1.4804804804804805
-0.24355821310648304,0.042551123366115724,1.4834834834834836
-0.2452711890234099,0.0349426723237415,1.4864864864864864
-0.2467460661830183,0.027268508971512118,1.4894894894894894
-0.2479804042409926,0.019536097781850847,1.4924924924924925
-0.24897199729285294,0.01175299176048463,1.4954954954954955
-0.24971887702961865,0.003926825069801495,1.4984984984984986
-0.2502193156609405,-0.003934694458718181,1.5015015015015014
-0.25047182860184597,-0.011823792915668407,1.5045045045045045
